1310111001002;0013J030031;LP DONOV DARK YELLOW;GUMMO,MALE,PANTS,3;30;YELLOW;#000000;235000;1;7;LP DONOV DARK YELLOW;LP DONOV DARK YELLOW;0;GUMMO MALE PANTSLP DONOV DARK YELLOW;GUMMO MALE PANTSLP DONOV DARK YELLOW;GUMMO-MALE-PANTSLP-DONOV-DARK-YELLOW;
1310111001002;0013J030032;LP DONOV DARK YELLOW;GUMMO,MALE,PANTS,3;32;YELLOW;#000000;235000;1;6;LP DONOV DARK YELLOW;LP DONOV DARK YELLOW;0;GUMMO MALE PANTSLP DONOV DARK YELLOW;GUMMO MALE PANTSLP DONOV DARK YELLOW;GUMMO-MALE-PANTSLP-DONOV-DARK-YELLOW;
1310111001002;0013J030033;LP DONOV DARK YELLOW;GUMMO,MALE,PANTS,3;34;YELLOW;#000000;235000;1;2;LP DONOV DARK YELLOW;LP DONOV DARK YELLOW;0;GUMMO MALE PANTSLP DONOV DARK YELLOW;GUMMO MALE PANTSLP DONOV DARK YELLOW;GUMMO-MALE-PANTSLP-DONOV-DARK-YELLOW;
1310111001003;0013J030035;LP LEFVO BLACK DENIM;GUMMO,MALE,PANTS,3;28;BLACK DENIM;#000000;240000;1;0;LP LEFVO BLACK DENIM;LP LEFVO BLACK DENIM;0;GUMMO MALE PANTSLP LEFVO BLACK DENIM;GUMMO MALE PANTSLP LEFVO BLACK DENIM;GUMMO-MALE-PANTSLP-LEFVO-BLACK-DENIM;
1310111001003;0013J030036;LP LEFVO BLACK DENIM;GUMMO,MALE,PANTS,3;30;BLACK DENIM;#000000;240000;1;0;LP LEFVO BLACK DENIM;LP LEFVO BLACK DENIM;0;GUMMO MALE PANTSLP LEFVO BLACK DENIM;GUMMO MALE PANTSLP LEFVO BLACK DENIM;GUMMO-MALE-PANTSLP-LEFVO-BLACK-DENIM;
1310111001003;0013J030037;LP LEFVO BLACK DENIM;GUMMO,MALE,PANTS,3;32;BLACK DENIM;#000000;240000;1;1;LP LEFVO BLACK DENIM;LP LEFVO BLACK DENIM;0;GUMMO MALE PANTSLP LEFVO BLACK DENIM;GUMMO MALE PANTSLP LEFVO BLACK DENIM;GUMMO-MALE-PANTSLP-LEFVO-BLACK-DENIM;
1310111001003;0013J030038;LP LEFVO BLACK DENIM;GUMMO,MALE,PANTS,3;34;BLACK DENIM;#000000;240000;1;0;LP LEFVO BLACK DENIM;LP LEFVO BLACK DENIM;0;GUMMO MALE PANTSLP LEFVO BLACK DENIM;GUMMO MALE PANTSLP LEFVO BLACK DENIM;GUMMO-MALE-PANTSLP-LEFVO-BLACK-DENIM;
1310111001003;0013J030039;LP LEFVO BLACK DENIM;GUMMO,MALE,PANTS,3;36;BLACK DENIM;#000000;240000;1;0;LP LEFVO BLACK DENIM;LP LEFVO BLACK DENIM;0;GUMMO MALE PANTSLP LEFVO BLACK DENIM;GUMMO MALE PANTSLP LEFVO BLACK DENIM;GUMMO-MALE-PANTSLP-LEFVO-BLACK-DENIM;
1310111001005;0013J240036;LP UGANDA BLACK WASH DENIM;GUMMO,MALE,PANTS,3;28;WASH DENIM;#000000;240000;1;1;LP UGANDA BLACK WASH DENIM;LP UGANDA BLACK WASH DENIM;0;GUMMO MALE PANTSLP UGANDA BLACK WASH DENIM;GUMMO MALE PANTSLP UGANDA BLACK WASH DENIM;GUMMO-MALE-PANTSLP-UGANDA-BLACK-WASH-DENIM;
1310111001005;0013J240037;LP UGANDA BLACK WASH DENIM;GUMMO,MALE,PANTS,3;30;WASH DENIM;#000000;240000;1;1;LP UGANDA BLACK WASH DENIM;LP UGANDA BLACK WASH DENIM;0;GUMMO MALE PANTSLP UGANDA BLACK WASH DENIM;GUMMO MALE PANTSLP UGANDA BLACK WASH DENIM;GUMMO-MALE-PANTSLP-UGANDA-BLACK-WASH-DENIM;
1310111001005;0013J240038;LP UGANDA BLACK WASH DENIM;GUMMO,MALE,PANTS,3;32;WASH DENIM;#000000;240000;1;1;LP UGANDA BLACK WASH DENIM;LP UGANDA BLACK WASH DENIM;0;GUMMO MALE PANTSLP UGANDA BLACK WASH DENIM;GUMMO MALE PANTSLP UGANDA BLACK WASH DENIM;GUMMO-MALE-PANTSLP-UGANDA-BLACK-WASH-DENIM;
1310111001005;0013J240039;LP UGANDA BLACK WASH DENIM;GUMMO,MALE,PANTS,3;34;WASH DENIM;#000000;240000;1;0;LP UGANDA BLACK WASH DENIM;LP UGANDA BLACK WASH DENIM;0;GUMMO MALE PANTSLP UGANDA BLACK WASH DENIM;GUMMO MALE PANTSLP UGANDA BLACK WASH DENIM;GUMMO-MALE-PANTSLP-UGANDA-BLACK-WASH-DENIM;
1310111002001;0013J280163;SP AGYFEN DARK YELLOW;GUMMO,MALE,PANTS,3;28;YELLOW;#000000;210000;1;1;SP AGYFEN DARK YELLOW;SP AGYFEN DARK YELLOW;0;GUMMO MALE PANTSSP AGYFEN DARK YELLOW;GUMMO MALE PANTSSP AGYFEN DARK YELLOW;GUMMO-MALE-PANTSSP-AGYFEN-DARK-YELLOW;
