IDCarrier;IDDistrict;DistrictName;CityName;Price
1;161;Arongan Lambalek;Kab Aceh Barat;57000
1;162;Arosbaya;Kab Bangkalan;32000
1;163;Arosuka;Kab Solok;37000
1;164;Arse;Kab Tapanuli Selatan;53000
1;165;Arso;Kab Keerom;137000
1;166;Arungkeke;Kab Jeneponto;53000
1;167;Arut Selatan;Kab Kotawaringin Barat;62000
1;168;Arut Utara;Kab Kotawaringin Barat;62000
1;169;Asakota;Kota Bima;33000
1;170;Asembagus;Kab Situbondo;38000
1;171;Asemrowo;Kota Surabaya;16000
1;172;Asera;Kab Konawe;72000
1;173;Asologaima;Kab Jayawijaya;137000
1;174;Assue;Kab Mappi;155000
1;175;Astambul;Kab Banjar;49000
1;176;Astanaanyar;Kota Bandung;6000
1;177;Astanajapura;Kab Cirebon;20000
1;178;Atadei;Kab Lembata;116000
1;179;Atambua;Kab Belu;61000
1;180;Atinggola;Kab Gorontalo;77000
1;181;Atinggota;Kab Gorontalo Utara;77000
1;182;Atsy;Kab Asmat;137000
1;183;Atu Lintang;Kab Aceh Tengah;57000
1;184;Aur Birugo Tigo Baleh;Kota Bukit Tinggi;37000
1;185;Awan Rante Karua;Kab Tana Toraja Utara;53000
1;186;Awang;Kab Barito Timur;49000
1;187;Awangpone;Kab Bone;53000
1;188;Awayan;Kab Balangan;49000
1;189;Ayah;Kab Kebumen;27000
1;190;Ayamaru;Kab Sorong Selatan;143000
1;191;Ayamaru Utara;Kab Sorong Selatan;143000
1;192;Baa;Kab Rote Ndao;61000
1;193;Baamang ;Kab Kotawaringin Timur;62000
1;194;Babadan;Kab Ponorogo;38000
1;195;Babah Rot;Kab Aceh Barat Daya;57000
1;196;Babakan;Kab Cirebon;20000
1;197;Babakan Madang ;Kab Bogor;10000
1;198;Babakancikao ;Kab Purwakarta;10000
1;199;Babakanciparay;Kota Bandung;6000
1;200;Babalan;Kab Langkat;42000
1;201;Babat;Kab Lamongan;32000
1;202;Babat Toman;Kab Musi Banyuasin;38000
1;203;Babelan;Kab Bekasi;10000
1;204;Babirik;Kab Hulu Sungai Utara;49000
1;205;Babo;Kab Teluk Bintuni;143000
1;206;Babul Makmur;Kab Aceh Tenggara;57000
1;207;Babul Rahmat;Kab Aceh Tenggara;57000
1;208;Babulu ;Kab Panajam Paser Utara;60000
1;209;Babussalam;Kab Aceh Tenggara;57000
1;210;Bacan;Kab Halmahera Selatan;122000
1;211;Bacan Selatan;Kab Halmahera Selatan;122000
1;212;Bacan Timur;Kab Halmahera Selatan;122000
1;213;Bacukiki;Kota Pare-Pare;42000
1;214;Badar;Kab Aceh Tenggara;57000
1;215;Badau;Kab Belitung;38000
1;216;Badau;Kab Kapuas Hulu;53000
1;217;Badegan;Kab Ponorogo;38000
1;218;Badiri;Kab Tapanuli Tengah;53000
1;219;Bae;Kab Kudus;25000
1;220;Baebunta;Kab Luwu Utara;53000
1;221;Bagan Siapi-api;Kab Rokan Hilir;38000
1;222;Bagan Sinembah;Kab Rokan Hilir;48000
1;223;Bagelen;Kab Purworejo;27000
1;224;Bagor;Kab Nganjuk;32000
1;225;Bahodopi;Kab Morowali;67000
1;226;Bahuga;Kab Way Kanan;38000
1;227;Baiturrahman;Kota Banda Aceh;30000
1;228;Baitussalam;Kab Aceh Besar;57000
1;229;Bajawa;Kab Ngada;116000
1;230;Bajeng;Kab Goa;53000
1;231;Bajo;Kab Luwu Utara;53000
1;232;Bajubang;Kab Batang Hari;52000
1;233;Bakam;Kab Bangka;39000
1;234;Bakarangan;Kab Tampin;49000
1;235;Bakauheuni;Kab Lampung Selatan;30000
1;236;Baki;Kab Sukoharjo;25000
1;237;Bakongan;Kab Aceh Selatan;57000
1;238;Bakongan Timur;Kab Aceh Selatan;57000
1;239;Baktia Barat;Kab Aceh Utara;57000
1;240;Baktia;Kab Aceh Utara;57000
1;241;Baktiraja;Kab Humbang Hasudutan;53000
1;242;Bakumpai ;Kab Barito Kuala;49000
1;243;Bakung;Kab Blitar;38000
1;244;Balaesang;Kab Donggala;67000
1;245;Balai;Kab Sanggau;53000
1;246;Balai Riam;Kab Sukamara;62000
1;247;Balanipa;Kab Polewali Mandar;53000
1;248;Balantak;Kab Banggai;67000
1;249;Balapulang;Kab Tegal;25000
1;250;Balaraja;Kab Tangerang;10000
1;251;Baleendah;Kab Bandung;6000
1;252;Balega;Kab Bangkalan;32000
1;253;Balen;Kab Bojonegoro;25000
1;254;Balerejo;Kab Madiun;38000
1;255;Balige;Kab Toba Samosir;42000
1;256;Balik Bukit;Kab Lampung Barat;38000
1;257;Balikpapan Barat ;Kota Balikpapan;27000
1;258;Balikpapan;Kota Balikpapan;27000
1;259;Balikpapan Selatan;Kota Balikpapan;27000
1;260;Balikpapan Tengah;Kota Balikpapan;27000
1;261;Balikpapan Timur ;Kota Balikpapan;27000
1;262;Balikpapan Utara;Kota Balikpapan;27000
1;263;Balocci;Kab Pangkajene Kepulauan;53000
1;264;Balong;Kab Ponorogo;38000
1;265;Balongan;Kab Indramayu;20000
1;266;Balongbendo;Kab Sidoarjo;20000
1;267;Balongpanggang;KabGresik;32000
1;268;Balubur Limbangan ;Kab Garut;10000
1;269;Balung;Kab Jember;38000
1;270;Balusu;Kab Barru;53000
1;271;Balusu;Kab Tana Toraja Utara;53000
1;272;Bambalamotu;Kab Mamuju Utara;53000
1;273;Bambanglipuro;Kab Bantul;25000
1;274;Bambel;Kab Aceh Tenggara;57000
1;275;Banamatingang;Kab Pulang Pisau;62000
1;276;Banawa;Kab Donggala;32000
1;277;Bancak;Kab Semarang;25000
1;278;Bancar;Kab Tuban;32000
1;279;Banda Aceh;Kota Banda Aceh;30000
1;280;Banda Alam;Kab Aceh Timur;57000
1;281;Banda;Kab Maluku Tengah;164000
1;282;Banda Raya;Kota Banda Aceh;30000
1;283;Banda Sakti;Kota Lhokseumawe;45000
1;284;Bandar ;Kab Pacitan;38000
1;285;Bandar Baru;Kab Pidie Jaya;57000
1;286;Bandar Dua;Kab Pidie Jaya;57000
1;287;Bandar Huluan;Kab Simalungun;53000
1;288;Bandar Jaya;Kab Lampung Tengah;38000
1;289;Bandar;Kab Batang;25000
1;290;Bandar;Kab Bener Meriah;57000
1;291;Bandar;Kab Simalungun;53000
1;292;Bandar Kedungmulyo;Kab Jombang;32000
1;293;Bandar Khalipah;Kab Serdang Bedagai;53000
1;294;Bandar Lampung;Kota Bandar Lampung;17000
1;295;Bandar Masilam;Kab Simalungun;53000
1;296;Bandar Mataram;Kab Lampung Tengah;38000
1;297;Bandar Pasir Mandoge;Kab Asahan;53000
1;298;Bandar Pulau;Kab Asahan;53000
1;299;Bandar Sri Bintan;Kab Bintan;43000
1;300;BANDAR SRIBAWANO;Kab Lampung Timur;38000
1;301;Bandar Surabaya;Kab Lampung Tengah;38000
1;302;Banding Agung;Kab Ogan Komering Ulu Selatan;38000
1;303;Bandongan;Kab Magelang;17000
1;304;Bandung ;Kab Tulungagung;32000
1;305;Bandung Kidul;Kota Bandung;6000
1;306;Bandung;Kota Bandung;6000
1;307;Bandung Kulon;Kota Bandung;6000
1;308;Bandung Wetan;Kota Bandung;6000
1;309;Banggae;Kab Majene;53000
1;310;Banggai;Kab Banggai Kepulauan;53000
1;311;Bangil;Kab Pasuruan;30000
1;312;Bangilan;Kab Tuban;32000
1;313;Bangkala Barat;Kab Jeneponto;53000
1;314;Bangkala;Kab Jeneponto;53000
1;315;Bangkalan;Kab Bangkalan;25000
1;316;Bangkelekila;Kab Tana Toraja Utara;53000
1;317;Bangkinang Barat;Kab Kampar;48000
1;318;Bangkinang;Kab Kampar;38000
1;319;Bangkinang Seberang;Kab Kampar;48000
1;320;Bangko;Kab Merangin;41000
1;321;Bangko;Kab Rokan Hilir;48000
1;322;Bangko Pusako;Kab Rokan Hilir;48000
1;323;Bangli;Kab Bangli;25000
1;324;Bangodua;Kab Indramayu;20000
1;325;Bangorejo;Kab Banyuwangi;38000
1;326;Bangsal;Kab Mojokerto;20000
1;327;Bangsalsari;Kab Jember;38000
1;328;Bangsri;Kab Jepara;25000
1;329;Bangun Purba;Kab Deli Serdang;53000
1;330;Bangun Purba;Kab Rokan Hulu;48000
1;331;Bangunrejo;Kab Lampung Tengah;38000
1;332;Banguntapan;Kab Bantul;25000
1;333;Banjang ;Kab Hulu Sungai Utara;49000
1;334;Banjar ;Kab Buleleng;32000
1;335;Banjar ;Kab Pandeglang;15000
1;336;Banjar Agung;Kab Tulang Bawang;38000
1;337;Banjar;Kota Banjar;8000
1;338;Banjaran ;Kab Bandung;6000
1;339;Banjaran ;Kab Majalengka;20000
1;340;Banjarangkan;Kab Klungkung;32000
1;341;BanjarBaru;Kota Banjarbaru;25000
1;342;Banjarejo;Kab Blora;25000
1;343;Banjarharjo;Kab Brebes;25000
1;344;Banjarmangu;Kab Banjarnegara;25000
1;345;Banjarmasin Barat;Kota Banjarmasin;25000
1;346;Banjarmasin;Kota Banjarmasin;25000
1;347;Banjarmasin Selatan ;Kota Banjarmasin;25000
1;348;Banjarmasin Tengah ;Kota Banjarmasin;25000
1;349;Banjarmasin Timur;Kota Banjarmasin;25000
1;350;Banjarmasin Utara;Kota Banjarmasin;25000
1;351;Banjarnegara;Kab Banjarnegara;20000
1;352;Banjarsari ;Kab Lebak;15000
1;353;Banjarsari ;KabCiamis;6000
1;354;Banjarsari ;Kota Surakarta;25000
1;355;Banjarwangi;Kab Garut;10000
1;356;Banjit/Banjid;Kab Way Kanan;38000
1;357;Bansari;Kab Temanggung;27000
1;358;Bantaeng;Kab Bantaeng;42000
1;359;Bantan;Kab Bengkalis;48000
1;360;Bantar Gebang;Kota Bekasi;10000
1;361;Bantaran;Kab Probolinggo;38000
1;362;Bantarbolang;Kab Pemalang;25000
1;363;Bantargadung;Kab SuKabumi;19000
1;364;Bantarkalong;Kab Tasikmalaya;10000
1;365;Bantarkawung;Kab Brebes;25000
1;366;Bantarsari;Kab Cilacap;17000
1;367;Bantarujeg;Kab Majalengka;20000
1;368;Bantimurung;Kab Maros;53000
1;369;Bantul;Kab Bantul;14000
1;370;Bantur;Kab Malang;38000
1;371;Banua Lawas;Kab Tabalong;49000
1;372;Banuhampu;Kab Agam;47000
1;373;Banyakan;Kab Kediri;30000
1;374;Banyuanyar;Kab Probolinggo;38000
1;375;Banyuasin I;Kab Banyuasin;38000
1;376;Banyuasin II;Kab Banyuasin;38000
1;377;Banyuasin III;Kab Banyuasin;38000
1;378;Banyuates;Kab Sampang;32000
1;379;Banyubiru;Kab Semarang;25000
1;380;Banyudono;Kab Boyolali;25000
1;381;Banyuglugur;Kab Situbondo;38000
1;382;Banyumanik;Kota Semarang;14000
1;383;Banyumas;Kab Banyumas;20000
1;384;Banyuputih;Kab Batang;25000
1;385;Banyuputih;Kab Situbondo;38000
1;386;Banyuresmi;Kab Garut;10000
1;387;Banyusari;Kab Karawang;13000
1;388;Banyuurip;Kab Purworejo;27000
1;389;Banyuwangi;Kab Banyuwangi;30000
1;390;Baolan;Kab Toli-Toli;67000
1;391;Barabai;Kab Hulu Sungai Tengah;39000
1;392;Baradatu;Kab Way Kanan;38000
1;393;Baraka;Kab Enrekang;53000
1;394;Barambai;Kab Barito Kuala;49000
1;395;Barangin;Kota Sawahlunto;37000
1;396;Barangka;Kab Muna;72000
1;397;Baranti;Kab Sindenreng Rappang;53000
1;398;Baras;Kab Mamuju Utara;53000
1;399;Barat ;Kab Magetan;38000
1;400;Barat ;Kota Kendari;32000
1;401;Barebbo;Kab Bone;53000
1;402;Baregbeg;KabCiamis;10000
1;403;Bareng;Kab Jombang;32000
1;404;Barombong;Kab Goa;53000
1;405;Baron;Kab Nganjuk;32000
1;406;Barong Tongkok;Kab Kutai Barat;68000
1;407;Baros ;Kab Serang;11000
1;408;Baros ;Kota SuKabumi;15000
1;409;Barru;Kab Barru;42000
1;410;Baruga;Kota Kendari;32000
1;411;Barumun;Kab Padang Lawas;53000
1;412;Barumun;Kab Tapanuli Selatan;53000
1;413;Barumun Tengah;Kab Padang Lawas;53000
1;414;Barumun Tengah;Kab Tapanuli Selatan;53000
1;415;Baruppu;Kab Tana Toraja Utara;53000
1;416;Barus;Kab Tapanuli Tengah;53000
1;417;Barusjahe;Kab Karo;53000
1;418;Basa IV Balai Tapan;Kab Pesisir Selatan;47000
1;419;Basarang;Kab Kapuas;62000
1;420;Basidondo;Kab Toli-Toli;67000
1;421;Baso;Kab Agam;47000
1;422;Bassesangtempe;Kab Luwu Utara;53000
1;423;Batahan;Kab Mandailing Natal;53000
1;424;Batalaiworu;Kab Muna;72000
1;425;Batam;Kota Batam;22000
1;426;Batang ;Kab Jeneponto;53000
1;427;Batang Alai Selatan;Kab Hulu Sungai Tengah;49000
1;428;Batang Alai Tengah;Kab Hulu Sungai Tengah;49000
1;429;Batang Alai Utara;Kab Hulu Sungai Tengah;49000
1;430;Batang Anai;Kab Padang Pariaman;47000
1;431;Batang Angkola;Kab Tapanuli Selatan;53000
1;432;Batang Asai;Kab Sarolangun;78000
1;433;Batang Batang;Kab Sumenep;32000
1;434;Batang Bulu Sutam;Kab Padang Lawas;53000
1;435;Batang Cenaku;Kab Indragiri Hulu;48000
1;436;Batang Gansal;Kab Indragiri Hulu;48000
1;437;Batang Gasan;Kab Padang Pariaman;47000
1;438;BATANG HARI;Kab Lampung Timur;38000
1;439;Batang Harileko;Kab Musi Banyuasin;38000
1;440;Batang;Kab Batang;20000
1;441;Batang Kapas;Kab Pesisir Selatan;47000
1;442;Batang Kuis;Kab Deli Serdang;53000
1;443;Batang Lubu Sutam;Kab Tapanuli Selatan;53000
1;444;Batang Lupar;Kab Kapuas Hulu;53000
1;445;Batang Merangin;Kab Kerinci;52000
1;446;Batang Natal;Kab Mandailing Natal;53000
1;447;Batang Onang;Kab Padang Lawas Utara;53000
1;448;Batang Onang;Kab Tapanuli Selatan;53000
1;449;Batang Serangan;Kab Langkat;53000
1;450;Batang Toru;Kab Tapanuli Selatan;53000
1;451;Batang Tuaka;Kab Indragiri Hilir;72000
1;452;Batangan;Kab Pati;25000
1;453;Batanghari Nuban;Kab Lampung Timur;38000
1;454;Batauga;Kab Buton & Buton Utara;72000
1;455;Batealit;Kab Jepara;25000
1;456;Batee;Kab Pidie;57000
1;457;Bathin II Babeko;Kab Bungo;52000
1;458;Bati-Bati;Kab Tanah Laut;49000
1;459;Batik Nau;Kab Bengkulu Utara;42000
1;460;Batin XXIV;Kab Batang Hari;52000
1;461;Batipuh;Kab Tanah Datar;47000
1;462;Batipuh Selatan;Kab Tanah Datar;47000
1;463;Batom;Kab Pegunungan Bintang;137000
1;464;Batu Ampar ;Kab Kutai Timur;78000
1;465;Batu Ampar ;Kab Tanah Laut;1
1;466;Batu Ampar;Kab Kubu Raya;53000
1;467;Batu Ampar;Kota Batam;22000
1;468;Batu Atas;Kab Buton & Buton Utara;108000
1;469;Batu Benawa;Kab Hulu Sungai Tengah;49000
1;470;Batu Brak;Kab Lampung Barat;38000
1;471;Batu Datu ;Kab Kapuas Hulu;53000
1;472;Batu Engau ;Kab Paser;90000
1;473;Batu Hampar;Kab Rokan Hilir;48000
1;474;Batu;Kota Batu;30000
1;475;Batu Lanteh;Kab Sumbawa;63000
1;476;Batu Layar;Kab Lombok Barat;42000
1;477;Batu Licin;Kab Tanah Bambu;39000
1;478;Batu Mandi;Kab Balangan;49000
1;479;Batu Marmar;Kab Pamekasan;32000
1;480;Batu Putih ;Kab Kolaka Utara;108000
1;481;Batu Putih ;Kab Timor Tengah Selatan;116000
1;482;Batu Sangkar;Kab Tanah Datar;37000
1;483;Batu Sopang ;Kab Paser;60000
1;484;Batuan;Kab Sumenep;32000
1;485;Batuceper ;Kota Tangerang;10000
1;486;Batudaa;Kab Gorontalo;77000
1;487;Batui;Kab Banggai;67000
1;488;Batujajar;Kab Bandung Barat;10000
1;489;Batujaya;Kab Karawang;13000
1;490;Batukliang;Kab Lombok Tengah;42000
1;491;Batukliang Utara;Kab Lombok Tengah;42000
1;492;Batulappa;Kab Pinrang;53000
1;493;Batununggal;Kota Bandung;6000
1;494;Batuputih;Kab Sumenep;32000
1;495;Batur;Kab Banjarnegara;25000
1;496;Baturaden;Kab Banyumas;25000
1;497;Baturaja Barat;Kab Ogan Komering Ulu;38000
1;498;Baturaja;Kab Ogan Komering Ulu;30000
1;499;Baturaja Timur;Kab Ogan Komering Ulu;38000
1;500;Baturetno;Kab Wonogiri;25000
1;501;Baturiti;Kab Tabanan;32000
1;502;Batuwarno;Kab Wonogiri;25000
1;503;Bau - Bau;Kab Kota Bau-Bau;57000
1;504;Baula;Kab Kolaka;72000
1;505;Baureno;Kab Bojonegoro;25000
1;506;Bawang ;Kab Banjarnegara;25000
1;507;Bawang;Kab Batang;25000
1;508;Bawen / Doplang;Kab Semarang;25000
1;509;Bawolato;Kab Nias;80000
1;510;Bayah;Kab Lebak;15000
1;511;Bayan;Kab Lombok Barat;63000
1;512;Bayan;Kab Purworejo;27000
1;513;Bayang;Kab Pesisir Selatan;47000
1;514;Bayang Utara;Kab Pesisir Selatan;47000
1;515;Bayat;Kab Klaten;25000
1;516;Bayongbong;Kab Garut;10000
1;517;Bayung Lencir;Kab Musi Banyuasin;38000
1;518;Bebandem ;Kab Karangasem;32000
1;519;Beber;Kab Cirebon;20000
1;520;Bebesen;Kab Aceh Tengah;57000
1;521;Beduwai;Kab Sanggau;53000
1;522;Bejen;Kab Temanggung;27000
1;523;Beji ;Kab Pasuruan;30000
1;524;Beji ;Kota Depok;10000
1;525;Bekasi Barat ;Kota Bekasi;10000
1;526;Bekasi;Kota Bekasi;10000
1;527;Bekasi Selatan ;Kota Bekasi;10000
1;528;Bekasi Timur;Kota Bekasi;10000
1;529;Bekasi Utara;Kota Bekasi;10000
1;530;Bekri;Kab Lampung Tengah;38000
1;531;Belakang Padang;Kota Batam;22000
1;532;Belalau;Kab Lampung Barat;38000
1;533;Belang;Kab Minahasa Tenggara;75000
1;534;Belawa;Kab Wajo;53000
1;535;Belawang;Kab Barito Kuala;49000
1;536;Belik;Kab Pemalang;25000
1;537;Belimbing;Kab Melawi;53000
1;538;Belinyu;Kab Bangka;31000
1;539;Belitang ;Kab Ogan Komering Ulu Timur;38000
1;540;Belitang ;Kab Sekadau;53000
1;541;Belitang Hilir;Kab Sekadau;53000
1;542;Belitang Hulu;Kab Sekadau;53000
1;543;Belitang II;Kab Ogan Komering Ulu Timur;38000
1;544;Belitang III;Kab Ogan Komering Ulu Timur;38000
1;545;Belo;Kab Bima;42000
1;546;Belopa;Kab Luwu Utara;42000
1;547;Benai;Kab Kuantan Sengingi;48000
1;548;Benakat;Kab Muara Enim;38000
1;549;Benda;Kota Tangerang;10000
1;550;Bendahara;Kab Aceh Tamiang;57000
1;551;Bendo;Kab Magetan;38000
1;552;Bendosari;Kab Sukoharjo;25000
1;553;Bendungan;Kab Trenggalek;32000
1;554;Bener;Kab Purworejo;27000
1;555;Bengalon ;Kab Kutai Timur;52000
1;556;Bengkalis;Kab Bengkalis;38000
1;557;Bengkayang;Kab Bengkayang;42000
1;558;Bengkulu;Kota Bengkulu;21000
1;559;Bengkunat;Kab Lampung Barat;38000
1;560;Bengo;Kab Bone;53000
1;561;Benjeng;KabGresik;32000
1;562;Benowo;Kota Surabaya;16000
1;563;Benteng;Kab Selayar;42000
1;564;Bentian Besar;Kab Kutai Barat;102000
1;565;Benua Kayong ;Kab Ketapang;53000
1;566;Benua Lima;Kab Barito Timur;49000
1;567;Benuki;Kab Mamberamo Raya;206000
1;568;Beo;Kab Kepulauan Talaud;75000
1;569;Beoga;Kab Puncak Jaya;155000
1;570;Berampu;Kab Dairi;53000
1;571;Berastagi;Kab Karo;53000
1;572;Beraur;Kab Sorong;143000
1;573;Berbah;Kab Sleman;25000
1;574;Berbek;Kab Nganjuk;32000
1;575;Bergas;Kab Semarang;25000
1;576;Beringin;Kab Deli Serdang;53000
1;577;Bermani Ilir;Kab Kepahiang;42000
1;578;Bermani Ulu;Kab Rejang Lebong;42000
1;579;Besitang;Kab Langkat;53000
1;580;Besuk;Kab Probolinggo;38000
1;581;Besuki ;Kab Situbondo;38000
1;582;Besuki ;Kab Tulungagung;32000
1;583;Betara;Kab Tanjung Jabung Barat;52000
1;584;Betoambari;Kab Kota Bau-Bau;57000
1;585;Betung;Kab Banyuasin;38000
1;586;Beutong;Kab Nagan Raya;57000
1;587;Biak Barat;Kab Biak Numfor;137000
1;588;Biak Kota;Kab Biak Numfor;109000
1;589;Biak timur;Kab Biak Numfor;137000
1;590;Biak Utara;Kab Biak Numfor;137000
1;591;Biandoga;Kab Intan Jaya;155000
1;592;Biandoga;Kab Paniai;155000
1;593;Biaro;Kab Kepulauan Sangihe;75000
1;594;Biau;Kab Buol;67000
1;595;Bibida;Kab Paniai;155000
1;596;Biboki Anleu;Kab Timor Tengah Utara;77000
1;597;Biboki Selatan;Kab Timor Tengah Utara;77000
1;598;Biboki Utara;Kab Timor Tengah Utara;77000
1;599;Biduk Biduk;Kab Berau;60000
1;600;Bies;Kab Aceh Tengah;57000
1;601;Bilah Barat;Kab Labuhan Batu;53000
1;602;Bilah Hilir;Kab Labuhan Batu;53000
1;603;Bilah Hulu;Kab Labuhan Batu;53000
1;604;Bima;Kota Bima;33000
1;605;Binakal;Kab Bondowoso;38000
1;606;Binamu;Kab Jeneponto;53000
1;607;Binangun;Kab Blitar;38000
1;608;Binangun;Kab Cilacap;22000
1;609;Binjai ;Kota Binjai;42000
1;610;Binjai Barat;Kota Binjai;42000
1;611;Binjai Hulu ;Kab Sintang;53000
1;612;Binjai;Kab Langkat;42000
1;613;Binjai Kota;Kota Binjai;42000
1;614;Binjai Selatan;Kota Binjai;42000
1;615;Binjai Timur;Kota Binjai;42000
1;616;Binjai Utara;Kota Binjai;42000
1;617;Binong;Kab Subang;10000
1;618;Binongko;Kab Wakatobi;108000
1;619;Bintan Timur;Kab Bintan;43000
1;620;Bintang Ara ;Kab Tabalong;49000
1;621;Bintang;Kab Aceh Tengah;57000
1;622;Bintauna;Kab Bolaang Mongondow;75000
1;623;Bintauna;Kab Bolaang Mongondow Utara;75000
1;624;Bintuni;Kab Teluk Bintuni;114000
1;625;Binuang;Kab Polewali Mandar;53000
1;626;Binuang;Kab Serang;15000
1;627;Binuang;Kab Tampin;49000
1;628;Birem Bayeun;Kab Aceh Timur;57000
1;629;Bireuen;Kab Bireuen;45000
1;630;Biring Kanaya;Kota Makassar;23000
1;631;Biringbulu;Kab Goa;53000
1;632;Biru-Biru;Kab Deli Serdang;53000
1;633;Bissapu;Kab Bantaeng;53000
1;634;Bituang;Kab Tana Toraja;53000
1;635;Bitung Barat;Kota Bitung;60000
1;636;Bitung;Kota Bitung;60000
1;637;Bitung Selatan;Kota Bitung;60000
1;638;Bitung Tengah;Kota Bitung;60000
1;639;Bitung Timur;Kota Bitung;60000
1;640;Bitung Utara;Kota Bitung;60000
1;641;BKL Ulu Terawas;Kab Musi Rawas;38000
1;642;Blado;Kab Batang;25000
1;643;Blahbatuh;Kab Gianyar;32000
1;644;Blambangan umpu;Kab Way Kanan;30000
1;645;Blanakan;Kab Subang;10000
1;646;Blang Jerango;Kab Gayo Lues;57000
1;647;Blang Kejeren;Kab Gayo Lues;45000
1;648;Blang Mangat;Kota Lhokseumawe;45000
1;649;Blang Pegayon;Kab Gayo Lues;57000
1;650;Blangpidie;Kab Aceh Barat Daya;45000
1;651;Blimbing;Kota Malang;20000
1;652;Blitar;Kab Blitar;30000
1;653;Blora;Kab Blora;20000
1;654;Bluluk;Kab Lamongan;32000
1;655;Bluto;Kab Sumenep;32000
1;656;Boalemo;Kab Banggai;67000
1;657;Boawae;Kab Nagekeo;116000
1;658;Bobotsari;Kab Purbalingga;25000
1;659;Bodeh;Kab Pemalang;25000
1;660;Bogoboida;Kab Paniai;155000
1;661;Bogor Barat ;Kota Bogor;10000
1;662;Bogor;Kota Bogor;10000
1;663;Bogor Selatan ;Kota Bogor;10000
1;664;Bogor Tengah;Kota Bogor;10000
1;665;Bogor Timur ;Kota Bogor;10000
1;666;Bogor Utara;Kota Bogor;10000
1;667;Bogorejo;Kab Blora;25000
1;668;Bohorok;Kab Langkat;53000
1;669;Boja;Kab Kendal;25000
1;670;Bojonegara ;Kab Serang;15000
1;671;Bojonegoro;Kab Bojonegoro;20000
1;672;Bojong ;Kab Pandeglang;15000
1;673;Bojong ;Kab Pekalongan;25000
1;674;Bojong ;Kab Purwakarta;10000
1;675;Bojong ;Kab Tegal;25000
1;676;Bojong Genteng;Kab SuKabumi;19000
1;677;Bojong Soang;Kab Bandung;6000
1;678;Bojongasih;Kab Tasikmalaya;10000
1;679;Bojonggambir;Kab Tasikmalaya;10000
1;680;Bojonggede;Kab Bogor;10000
1;681;Bojongloa Kaler;Kota Bandung;6000
1;682;Bojongloa Kidul;Kota Bandung;6000
1;683;Bojongmanggu;Kab Bekasi;10000
1;684;Bojongmanik;Kab Lebak;15000
1;685;Bojongpicung;Kab Cianjur;19000
1;686;Bojongsari;Kab Purbalingga;25000
1;687;Bokan Kepulauan;Kab Banggai Kepulauan;67000
1;688;Bokat;Kab Buol;67000
1;689;Boking;Kab Timor Tengah Selatan;77000
1;690;Bokondini;Kab Talikora;137000
1;691;Bola;Kab Sikka;116000
1;692;Bola;Kab Wajo;53000
1;693;Bolaang Itang Barat;Kab Bolaang Mongondow Utara;75000
1;694;BOLAANG ITANG;Kab Bolaang Mongondow;75000
1;695;Bolaang Itang Timur;Kab Bolaang Mongondow Utara;75000
1;696;Bolaang;Kab Bolaang Mongondow;75000
1;697;BOLAANG UKI;Kab Bolaang Mongondow;75000
1;698;Bolakma;Kab Jayawijaya;137000
1;699;Bolano Lambunu;Kab Parigi Moutong;67000
1;700;Boliyohuto;Kab Gorontalo;77000
1;701;Bolo;Kab Bima;42000
1;702;Bonang;Kab Demak;25000
1;703;Bondoala Sampara;Kab Konawe;72000
1;704;Bondowoso;Kab Bondowoso;30000
1;705;Bone Panta;Kota Bone Bolango;77000
1;706;Bone-Bone;Kab Luwu Utara;53000
1;707;Bonegunu;Kab Muna;72000
1;708;Bonehau;Kab Mamuju;53000
1;709;Bongan;Kab Kutai Barat;102000
1;710;Bongas;Kab Indramayu;20000
1;711;Bonggakaradeng;Kab Tana Toraja;53000
1;712;Bonggo;Kab Sarmi;137000
1;713;Bongomeme;Kab Gorontalo;77000
1;714;Bonjol;Kab Pasaman;47000
1;715;Bonorowo;Kab Kebumen;27000
1;716;Bontang Barat ;Kota Bontang;32000
1;717;Bontang;Kota Bontang;32000
1;718;Bontang Selatan ;Kota Bontang;32000
1;719;Bontang Utara;Kota Bontang;32000
1;720;Bonti;Kab Sanggau;53000
1;721;Bonto Bahari;Kab Bulukumba;53000
1;722;Bontoala;Kota Makassar;23000
1;723;Bontocani;Kab Bone;53000
1;724;Bontoharu;Kab Selayar;53000
1;725;Bontomanai;Kab Selayar;53000
1;726;Bontomarannu;Kab Goa;53000
1;727;Bontomatene;Kab Selayar;53000
1;728;Bontonompo;Kab Goa;53000
1;729;Bontoramba;Kab Jeneponto;53000
1;730;Bontosikuyu;Kab Selayar;53000
1;731;Bontotiro;Kab Bulukumba;53000
1;732;Bor Bor;Kab Toba Samosir;53000
1;733;Borme;Kab Pegunungan Bintang;137000
1;734;Borobudur;Kab Magelang;17000
1;735;Boroko;Kab Bolaang Mongondow Utara;75000
1;736;Borong;Kab Manggarai Timur;116000
1;737;Bosar Maligas;Kab Simalungun;53000
1;738;Botawa;Kab Waropen;206000
1;739;Botumoito;Kab Boalemo;77000
1;740;Bowobado;Kab Deiyai;155000
1;741;Boyan Tanjung ;Kab Kapuas Hulu;53000
1;742;Boyolali;Kab Boyolali;20000
1;743;Boyolangu;Kab Tulungagung;32000
